ids,prediction
52364030
52826336
53836923
53754311
54028874
54030777
54151434
54164623
54037908
54161597
54281891
54291405
54267361
54198506
54322154
54621795
54621579
54661414
54763082
54654797
54742627
54771598
54796218
54730993
54952730
54804508
54933897
54926513
54902964
55088532
55224100
55134007
55243685
55252310
55263667
55259381
55528219
55559710
55537846
55573763
55588179
55587418
55589016
55697844
55588278
55854864
55737890
55847473
55864370
55851400
56022791
56010270
55956519
55975755
55990141
56035457
56024988
56001187
55983596
55903218
56128479
56171625
56458588
56483422
56476042
56647950
56651791
56647696
56595240
56651867
56615789
56643188
56612755
56615829
56629677
56615357
56662858
56942594
56810799
56971329
56819299
57080447
57101192
57357354
57400623
57395063
57392090
57394942
57441285
57563745
57413883
57729326
57578293
57579331
57672017
57696384
57726341
57685148
57682616
57703360
57680620
57699068
57864202
57828982
57841539
57739966
57899061
58221111
58303109
58360715
58358706
58481420
58456994
58636546
58678019
58633234
58663252
58664031
58675809
58546535
58671994
58664896
58658757
58672329
58708754
58795032
58696229
58816824
58818105
58799953
58794894
58833042
58791316
58696926
58684910
58871080
58959681
58876252
58847598
58960282
58945976
58873835
58985199
58994433
58988612
58989154
59287820
59252504
59269211
59281545
59294346
59281102
59281623
59323609
59333122
59471906
59446344
59353690
59462494
59433318
59446633
59442042
59344284
59476648
59445196
59333076
59466710
59352794
59466971
59350499
59468794
59629616
59480894
59605061
59577681
59479699
59604378
59613615
59756611
59747568
59763699
59815754
59815833
59940349
59908095
60038978
59965637
60049149
60286219
60283665
60295780
60276842
60265626
60259485
60263327
60302280
60236777
60442671
60440161
60404365
60415142
60600084
60589129
60566603
60589431
60591244
60562065
60574614
60491932
60569053
60568571
60644869
60715795
60752451
60772955
60774497
60765801
60737653
60725111
60739460
60775329
60754358
60773061
60755697
60779008
60885058
60906825
60901200
60779101
60781406
60893282
60782960
60896116
60880500
60884598
60790134
60787911
60896232
60909937
61176069
61172018
61177656
61204288
61187969
61220048
61190103
61373974
61327162
61366489
61364974
61388284
61521709
61401738
61398493
61661547
61562575
61784580
61819657
61811978
61827435
61785252
61818868
61843503
62140470
62089346
62086874
62137343
62159129
62165293
62292287
62170706
62169576
62455580
62467675
62334076
62324383
62453201
62475243
62576973
62614652
62490553
62577906
62756612
62747151
62734625
62772579
62754283
62778359
62782114
62783956
63096387
63044804
63120431
63115871
63220877
63119540
63375616
63403778
63385436
63409808
63371412
63391449
63409913
63539225
63543340
63555900
63571584
63557249
63409290
63534736
63542172
63515069
63584001
63610952
63584341
63722362
63722638
63721382
63701204
63718874
63581667
63721966
63728112
63744190
64146996
64177992
64120932
64151970
64169180
64160502
64313090
64329088
64489278
64463094
64506410
64626256
64645817
64755136
64754927
64941120
64995975
65148935
65152532
65158449
65152347
65159109
65007592
65146870
65282091
65481735
65481797
65339769
65335963
65501735
65499972
65617341
65656871
65672517
65650021
65708763
65948724
65948223
65916245
65962928
65943996
65969106
66084575
66268715
66242120
66248372
66331920
66446100
66417302
66316202
66593414
66597843
66705946
66681921
66688067
66682711
66702806
66632445
66950493
66938465
66946943
66912683
66935725
66971946
67081287
67056975
67056761
67056252
66978447
67083437
67068872
67079648
67254282
67234389
67123695
67449123
67552803
67615304
67614839
67604088
67607695
67919665
67879346
68058126
67939606
68084770
67934385
67930319
68090130
68094489
68107053
68086835
68083766
68205120
68107668
68211654
68243165
68229618
68113917
68252248
68373604
68253598
68370130
68381651
68411152
68409647
68518331
68547005
68540141
68552436
68570944
68758022
68758601
68756569
68893093
68902748
68915830
68913798
69047179
68898760
69217795
69181248
69176641
69214568
69065613
69162931
69086909
69176009
69334073
69343115
69933765
69971933
69993052
70004347
69990869
70265908
70441997
70427353
70794329
70814304
70989839
70950417
70957592
70999355
71001183
70966628
70931564
70837881
71000442
70967935
70995891
70965951
70951659
71125093
71154889
71007716
71193096
71179562
71197030
71297903
71330674
71324563
71322286
71290310
71194056
71181800
71335673
71348572
71430553
71430832
71473608
71505002
71799333
71797627
71826074
71801267
71796199
71863379
71980632
72033639
71957669
72033713
72028381
72058645
72172417
72160664
72035745
72207869
72346370
72378636
72328986
72344371
72364875
72378196
72248430
72378872
72408595
72396110
72596297
72619728
72656540
72654010
72652016
72656371
72883988
72914893
72921307
73060228
73277470
73225006
73271105
73245131
73242336
73105894
73225977
73413904
73470133
73446101
73637903
73482271
73488161
73632861
73635456
73606653
73981299
73975174
73956771
73968873
74095412
74104306
74285860
74327347
74292562
74150545
74170821
74304459
74351422
74492782
74337526
3368641
3367933
3451648
3451754
3451763
3451374
3445501
3486559
3559183
3556371
3558437
3556136
3554863
3555132
3555683
3559274
3559047
3559059
3556244
3555733
3555989
3559071
3555497
3559083
3555519
3556287
3558594
3555781
3559114
3559133
3556840
3559149
3555574
3556345
3555838
3559992
3560784
3622156
3638791
3638818
3638589
3638849
3638856
3638656
3638711
3638715
3638743
3638778
3660579
3656814
3765274
3765539
3765399
3765417
3765487
3769345
3769322
3793206
3859720
3860322
3859951
3909992
3910017
3935808
3929335
3943562
3944350
4013645
4014460
4035665
4127160
4240768
4241691
4241693
4241736
4241516
4241821
4242854
4241591
4242878
4242885
4241629
4242668
4241656
4387518
4422875
4460326
4460369
4460627
4460165
4460956
4447970
4516570
4580861
4830985
4831016
4831089
4833436
4833242
4862476
4864291
4864048
4863308
4848336
4881778
4872928
4868341
4947823
4948645
5004949
5009851
5005525
4994789
5059344
5059376
5064406
5059307
5094078
5191970
5192627
5178300
5191926
5195818
5196090
5233923
5233958
5216554
5231988
5234052
5215164
5244757
5244835
5246371
5238180
5246125
5242290
5323487
5332263
5355819
5332014
5356904
5356151
5331642
5333489
5422693
5456448
5457506
5459315
5479155
5457404
5511991
5516811
5516560
5516570
5516079
5515594
5516643
5515637
5516204
5516469
5516532
5599038
5643299
5663840
5750389
5752706
5789592
5797816
5914458
5914520
5928604
5916602
5947461
5973680
6005000
6005023
6003164
6006506
6054894
6090019
6093610
6068036
6067831
6068390
6090154
6089946
6089966
6098692
6097961
6098756
6098784
6098835
6097873
6097907
6174084
6479749
6481805
6479575
23163697
23163546
42934218
43146090
43968563
44374285
44286307
44306339
44407115
44491203
44522699
44409838
44603911
44551433
44609905
44530555
44872959
44968901
44997421
45063230
45007322
45079244
46247024
47217535
47685705
48108829
48119250
48092664
48131920
48818715
48725161
48724436
49534496
50686792
54771351
59494221
59472261
59584225
59809649
60262989
60423932
60763168
62691954
64185177
64503026
66281985
66640767
68075059
69174967
70983900
72969903
73112465
74625463
75506561
75539937
75650798
76012759
76036701
76376895
76720248
76980833
77083487
77205694
77234903
77268883
77611543
77735735
77721661
77610077
77608930
77935755
78814961
80324700
80543834
80352212
80706891
80682995
81099219
81502782
82227244
82647291
83389274
83390151
83391478
84571589
85197894
86937557
87639440
87860706
89756502
90000275
90156545
91036375
91012325
91511892
92353034
92203874
92182224
93274878
95410669
95318526
100404540
104774863
108569506
111605085
114591330
114402443
114678068
114677929
114879414
116048938
116507365
121315495
124263443
124261420
126534537
127586208
134596123
134592623
134328240
134937468
135176089
135741729
139766801
141673159
145954147
146122415
147326558
147526234
148224002
148223888
148355319
153586113
52097897
52705419
53090919
53033899
53617011
53909283
53909291
53909299
53909303
54063276
54536438
55556480
55590336
55755354
55749740
55755971
56064497
56201224
56229034
56316332
56654379
58311434
58356264
58371155
58511270
58496991
58654979
58677003
58640524
58544557
58551002
58675938
58802846
58824168
58842939
58977924
58840754
59198772
59305553
59208581
59196404
59359864
59487357
59482359
59844260
59969142
59981739
60654090
60777779
61106605
62138437
62977162
62977175
62977181
62977185
63136133
63136147
63136153
63136163
63290428
63369609
63342829
63451263
63737565
63876377
63881578
63998110
64032665
64186439
64184449
64350784
64665522
64969878
65008946
65009980
65039421
65037977
65196410
65448210
65368449
65368457
65971922
65991267
65997721
66098647
66096366
66254350
66181397
66181401
66140797
66138566
66480944
66626070
66834227
66879677
66957326
67095619
67090760
67133717
67122150
67291634
67307287
67302445
67308138
67918879
67911522
67917005
67924362
68093924
69020110
73721693
74761320
83263154
84211650
84624434
84989044
84994932
87840777
87884773
88066469
90903034
95529829
95788722
95975549
95975553
96258741
97162459
99435138
101614188
101768822
101768826
103240406
103584373
104868781
105372849
105637792
106001673
106161111
106424497
107124098
107322104
107486908
107636159
107732688
107945157
108601054
108684033
108985648
109141233
109320064
109575268
109836731
110577373
110923189
111180455
111717233
111977284
112223772
112381882
112559832
113055480
113589945
113852394
114008114
114448264
114713086
114991252
115253416
115487907
115632886
115790227
116056042
116361594
116318958
116881640
117098682
117408600
117432237
117950382
118172360
118784929
118932164
119180940
119587344
119861400
120116175
120303316
120454061
121376701
121647898
122021033
122462984
122638278
122912935
123189154
123461387
123625571
123776991
123910527
124196573
124482840
124760631
125028470
125225260
125376161
125506208
125768840
126042151
126314123
126590672
126845417
126993160
127165194
127161074
127165183
127458927
127742364
128007982
128250496
128479960
128627295
128802377
129079407
129369799
129666969
129957244
130195393
130355993
130508605
130762245
131053037
131339619
131621825
131890721
131876647
132030277
132196409
132477948
132760354
133039341
133304942
133552992
133689402
133851509
134548657
134540746
134832954
135110519
135292076
135364412
135530581
135802572
136073789
136364526
136633552
136884290
137026339
137179244
137443603
137727071
137976782
138259368
138525552
138661352
138805210
139094570
139385827
139658176
139936632
140170026
140300919
140442918
140700724
140976059
141242141
141513795
141786267
141942945
142197018
142109746
142451677
142756323
143041092
143324912
143556937
143704035
143881184
144157443
144450965
144733606
144997001
145210832
145345293
145534052
145818495
146100739
146373162
146638602
146850543
146987137
147183524
147468739
147752823
148029720
148304885
148528957
148666082
148870493
149178934
149482081
149768351
150061841
150271485
150421637
150643258
150956147
151242294
151536941
151830469
152057391
152213669
152408890
152708124
152999640
153299135
153586117
153797132
153944680
154175002
154483093
154780448
155081701
155366745
155590171
155743959
155959744
156250607
156547003
16972653
16972429
17018846
17019367
17099298
17121855
17122663
17127045
17101189
17100935
17121685
17122771
17183722
17308170
17248529
17308693
17303067
17246543
17287277
17247415
17247424
17308865
17266127
17309700
17341198
17312043
17312158
17541229
17560012
17583671
17583329
17608950
17829711
17853545
17829541
17832931
17832693
18055600
18274131
18330403
18550380
19607085
19612243
19616614
19612352
19716613
19769117
19720309
19718356
19766236
19723766
19810603
19935328
19923308
19922601
19934645
19922900
19936472
20017956
20016739
19973736
20018075
20017586
20013807
20344584
20351801
20561241
20574870
20591769
22330328
22377757
22380941
22377904
22377942
22382058
22468716
22464634
22504246
22502393
22908177
22903170
22974587
22927792
23141296
23408525
23456495
24348494
24343656
24330392
24354974
24356522
24357559
24342519
24348414
24394277
24374868
24375678
24374407
24391829
24380637
24476840
24905753
24904533
25553462
25553881
25550817
26169219
26168729
26170296
26168051
26301456
26293538
26305872
26402340
26787382
27201580
27274526
27351937
27351482
27578921
27690966
27703779
27703789
28989982
29269257
32153514
32710980
33362190
33363892
39683076
39683592
39993360
40801301
40794146
41645533
42580856
42657322
42657907
43528604
114905714
114907365
34261200
34247899
34272491
34258157
34274290
34390039
34376313
34473762
34473668
34475245
35396128
35409503
35499604
35496305
35507594
35499666
35510215
35502036
35613729
35615781
35913746
35908121
35907105
35919466
35907032
36064852
36134225
36127121
36113830
36319004
36328934
36374014
36467477
36467479
36467494
36468889
36474589
36475103
36475111
36475127
36547206
36546995
36643857
36634660
36634692
36639583
36655729
36643710
36638913
36632525
36763502
36763508
36765877
36766944
37368633
37350715
37391169
37391425
37368914
37355423
37383089
37371073
37394667
37394938
37487110
37463338
37487151
37464656
37464435
37486795
37587476
37586224
37565751
37565755
37576289
37569681
37582548
37578212
37660674
37661217
37671713
37677869
37673792
37660753
37670246
37670544
37670077
37672941
37659377
37671928
37662204
38020905
38014800
38012364
38002147
38009846
38114065
38113685
38112434
38133493
38231822
38464876
38454148
38453981
38562640
38583956
38577128
38799229
38789298
38923269
38909009
38900959
38922216
38990402
38994779
38990711
39125517
39127311
39125557
39134545
39119957
39125935
39132873
39127242
39234564
39254278
39238166
39238207
39238217
39220815
39234723
39380756
39360281
39360282
39378970
39361051
39360805
39356710
39350826
39360850
39378779
39360902
39351211
39356334
39341788
39461693
39692143
39811110
39827761
39797570
39797576
39816267
39797580
39811251
39804139
39924535
39908958
39908715
39939466
39935660
39944903
39944915
39909114
40022540
40018446
40042258
40017866
40059624
40150349
40135332
40256522
40263949
40263957
40262992
40272546
40272563
40264895
40265181
40513554
40538441
40538474
40530080
40506036
40506038
40534738
40635671
40635765
40612852
40735101
40865301
40883738
40883748
40860751
40885886
40855194
40874704
40968454
40977434
40980002
40980007
40975717
40957042
40981210
40959981
41201231
41216635
41318419
41446995
41462870
41451863
41453507
41452495
41459930
41452282
41597744
41597752
41597573
41580519
41577972
41685519
41685562
41675973
41950208
41933582
41950001
41954358
41954490
41939402
41939426
41934570
42157325
42176039
42187731
42183162
42304524
42279443
42293062
42288997
42292872
42303940
42276321
42277348
42277610
42307838
42371894
42364224
42364775
42376046
42361485
42371742
42361766
42360233
42364630
42365663
42376689
42454152
42467477
42611854
42604476
42588109
42718229
42701709
42701724
42710456
42707413
42705366
42704353
42862247
42862261
42944286
42947994
42951358
42978552
42951934
43061794
43056957
43059596
43077011
43069138
43059446
43434499
43434508
43448085
43434265
43447067
43448100
43433254
43446314
43434547
43440723
43447657
43558772
43552643
43552709
43575024
43701633
43809967
44169731
44169853
44829988
44826204
45018931
44999877
44998866
45069123
45083227
45084291
45084067
45068719
45068988
45072074
45072115
45072127
45136422
45139541
45140079
45333809
45334170
45339309
45922378
46028628
46702688
46711764
46828754
47214386
47210839
47241858
47210656
47212789
48459586
48456656
48458732
49151349
49162130
49290029
49292362
49270867
50457373
50722373
52254545
52251749
52255142
52253657
52254452
52887435
53149638
53288761
53291970
53899973
53900780
54423060
54515787
54722628
54680815
54824720
54858012
54805812
54975376
55751770
55948741
58738338
60501539
60796042
61272303
62501529
63466591
63438542
63452408
64195489
64204514
64408156
65519685
66335145
66508159
67153516
68276569
74005780
75241181
76569612
77482471
78955728
80596022
80591868
95142188
82289781
95138445
103255878
116581179
117953137
121074143
121899468
123702374
131658251
131655533
135383374
135346790
135400404
137436074
138359044
142654563
142643359
142646972
149187980
16398844
16440898
16445420
16434426
18558044
18555561
18555326
18322143
19069953
19091988
19091498
19238125
19458936
19461325
19543233
19710488
19710310
19690695
19978281
19945093
20664627
20863495
20901859
21138477
21241195
21337737
21337520
21345913
21373563
21717291
21845634
21863311
22487134
22447549
22990248
23465885
23386361
23474945
23534420
23558142
23935889
23897597
24263484
24325535
24325302
24990761
24998780
25087746
25027439
25087630
25031069
25298133
25477647
25508042
25563045
25963404
25971234
26007901
26012541
26068508
26053518
26090037
26090819
26182779
26282598
26307822
26468476
26469759
26484509
26486621
26489282
26487791
26481397
26544487
26563005
26578911
26598370
26592747
26966177
26948351
27208819
27164022
27451764
27464521
27454833
27458188
27455956
27458538
27547908
27574080
27546083
27623000
27617899
27600378
27682521
27793717
27682651
27998274
27992403
28081434
27795001
28055182
28084915
28092415
28469847
29273920
29391176
29718212
30493740
30495365
30493918
31532818
31532137
31532675
31528104
31563959
31637305
31660171
31660266
32914847
33065738
33057312
33020990
33059424
33202225
33183062
33182939
33169885
33301741
33315313
33364978
33400216
33407984
33481022
33493314
33535601
33714331
33847539
33865219
33905192
33856618
33865640
33994813
33953773
34457192
35029728
35669862
35686789
36363062
36331368
36363260
36593838
37195915
37209303
37259804
37263675
37617007
39277204
39502212
39571770
39563392
39563138
40065626
40110289
40315911
40497061
40832471
40839883
41178213
41180356
41182431
41169648
41203976
41203607
41879049
41879928
42091823
42040020
42339984
42422816
42422978
45242956
45255988
45285293
45264326
45285609
45392142
45350445
45392214
45378961
45493273
45418616
45409989
45418440
45578569
45517279
45509885
45582884
45681219
45686386
46288973
46282851
46450860
46400954
47131506
47256662
47281768
47374132
47387727
47379026
47391277
47465577
47391226
47476646
48094051
49097478
49219334
49205358
49168348
49205231
49418480
50015547
50226708
50226201
50271708
50627778
50713759
51600943
51592849
51659517
52058755
52114108
53595714
53795932
53794764
54543447
54526186
54811007
54809814
58151042
58564257
58831289
61377291
61267538
61401316
61552031
61760613
63892235
64015872
64011821
63977594
64007659
64137313
64158420
64314218
64474103
65519115
66560624
66671941
66685343
66991310
66978299
67305876
67316418
69671698
70333317
70402753
72855844
72855750
72879857
73025358
73577271
73577585
73577201
73660447
73683076
73715597
73706201
73800770
73793921
73794023
74616696
75175152
75225036
78380390
80363589
81189034
81297747
81298015
81214417
83020442
83286429
83851460
83828961
83864293
84025467
84130250
84029906
84445917
85631323
86372625
87068659
87375927
90377133
90929822
91718154
91909748
91749808
92595606
92610996
92595703
94058180
94075571
95228530
95424926
96036901
96960011
97079988
97238816
97244515
97335988
97455221
97863181
97886238
98627374
98632371
99471672
99708064
99901151
100048393
100097143
100044489
100475726
100390887
100563376
100631480
101066693
102465626
102687838
102686895
104916253
104901738
104885195
105171105
106124632
106121563
106120132
106123762
106415944
106864771
107447491
107672057
107941319
109079282
112361303
109096427
114938894
115179801
115284744
115253939
115738539
115741654
116246794
116279046
118728451
119085984
118893221
119209296
119383908
120133020
120197617
120168691
120291356
120919521
120927982
121032972
121053066
121032586
121400852
123062315
125457986
126837783
126813861
127802705
127935470
128242219
128492080
128491416
128993098
129589425
130236052
130679609
130680453
130781774
130779371
133511930
135435599
135478966
137480197
137479729
137488956
137718098
137828997
138243375
141247950
141661962
141511692
141646661
141575313
142267819
143085344
143203976
143542148
143797500
146246669
146780271
146798742
149651854
151296042
151296325
154297304
155197704
23304027
23313781
23311993
23308160
23313346
23317729
23316200
23316212
23614927
23955926
24298836
24300131
24312220
24312695
24313004
24313293
24313044
26348041
26596373
26603104
26607216
26599288
26599820
26613417
26583762
26674724
26675498
26683213
26686543
26670465
26681231
26687646
26687667
26683063
26678968
26682591
26680820
26772483
26771894
26773755
26734331
27232198
28228316
28356998
28356565
28628433
28800645
28788619
28799627
28799640
28799676
29084170
29083935
29711634
29711652
40808137
41275687
41294894
41277487
41277492
41277814
41281941
41282970
41293480
41305512
41285308
41291458
41282810
41395214
41319186
41424268
41425063
41393598
41308614
41397497
41451335
41539460
41426828
41542869
41620608
41572045
41650125
41733415
41742893
41740926
41734033
41747605
41731808
41985384
41990280
42100347
42110077
42139642
42215941
42235142
42151943
42250791
42149461
42149756
42236572
42239179
42148863
42794250
42791196
42757941
42784859
42794845
42796911
42790848
42784212
42790654
42812931
42814842
42818197
42828486
42814929
43040117
43023292
43021551
43153921
43124519
43132500
43051227
43385861
43403565
43377735
43432193
43511352
43503673
43514209
43506618
43420356
43509999
43656306
43800923
43800191
43801300
43916690
44136830
44149657
44124117
44243973
44226059
44163341
44163378
44155792
44163233
44238760
44155819
44510867
44570720
46132490
46100520
46109123
46115070
46332169
46386260
46384994
46343017
46383836
46495688
46494414
46581523
46580819
46760214
46773291
46790486
46789035
46789606
46800487
46885089
47036450
47037481
47056960
47167113
47069430
47274497
47281668
47275805
47276339
47281659
47317258
47316500
47318813
47320382
47321724
47319709
47319470
47714052
47717136
47684919
47689828
47674246
47690119
47683798
47928981
48107534
48115231
48099141
48118155
47989991
48128181
48671538
48566898
48568729
48668340
48956183
48938135
48956582
49787963
49789294
49786779
49826406
49816183
49816222
49878774
51133489
51301184
51273325
51159988
51288039
51300076
51437369
51441733
51321435
51451240
51441791
51416707
51415176
51445181
51438037
51448538
51425007
51445743
51433719
51453697
51581707
51564584
51548717
51580482
51459165
51580527
51580016
51467647
51544196
51582619
51466678
51462329
51460288
51566030
51580379
51541214
51601219
51643742
51652453
51667083
51601058
51592375
51647711
51862016
51859768
51900216
51910458
51900126
51920178
52060725
52022087
51912158
52195712
52182437
52294939
52293948
52211320
52308944
52293840
52319987
52505354
52504408
52505235
52924182
52840235
52923950
52930358
52947778
52831354
52910221
52919970
52833188
52917186
52838098
52958171
52972520
52831983
52911867
52930303
53112079
52988443
53004370
52989799
52980074
52978795
53062763
53060736
52984973
53061024
53270800
53128485
53154096
53265205
53211545
53130409
53128620
53129162
53390021
53410787
53415229
53416534
53464411
53424988
53439340
53416585
53424305
53424834
53716736
53690116
53733636
53706508
53689881
53706566
53706586
53731962
53729958
53682617
53712863
53715681
53713136
53735195
53742890
53877651
53760418
53811894
53880260
53983232
53970952
53894751
53883765
53888888
54012285
53963662
54020787
54024634
54015432
53982162
54017491
53881083
54159632
54143002
54167895
54160254
54176640
54155167
54167724
54037165
54161868
54311168
54181381
54280718
54306849
54181925
54312754
54301236
54306116
54273374
54290783
54283222
54289880
54634000
54628733
54624383
54588088
54621116
54596589
54779911
54761269
54794294
54787901
54799205
54792551
54655358
54756738
54757006
54786965
54728894
54757073
54796000
54676454
54756855
54779386
54803025
54803045
54952055
54920060
54922890
54904739
54943415
54953159
54921179
54936556
54948342
55092029
55059533
54956890
54956699
54954708
55220285
55217995
55235766
55416675
55412608
55512841
55425837
55441313
55424185
55424200
55436519
55434732
55705096
55715363
55670569
55718708
55699254
55685473
55715274
55862777
56146286
56125360
56150990
56466619
56454399
56601088
56599686
56600017
56605690
56901378
56898671
57106748
57068972
57370723
57367705
57367716
57416970
57552957
57517028
57687946
57876767
57977775
57891065
58302414
58834151
59268483
59282583
59765107
59650512
59890494
60393982
62123557
62145856
62144848
62111577
62117827
62312512
65096863
66253766
66258150
70825362
70944898
9148045
9150413
9150179
9144821
9207068
9207851
9207351
9204103
9207431
9207980
9200570
9188550
9201112
9453826
9453096
9791328
10763086
10762418
10762692
10745080
10739709
11100280
11897692
11906200
12067178
12069246
12068601
12131599
12141329
12149305
12154686
12157881
12304140
13610251
13610138
13651890
13619122
13609170
13619197
13935144
13895646
14403391
14412026
14524847
14753566
14763821
14765968
14764967
14776265
14748642
14786945
14811892
14849621
14849697
15549116
15680807
16020234
16246475
17036320
17460784
17464637
17512302
17515379
17449666
17461211
17449459
17593936
17594316
17594340
18909099
18965074
19436446
19758557
19758049
19871267
21350931
21486767
21646137
21646182
22167264
22264011
22547505
22495305
22788542
23149844
23096283
23410693
23410671
25288082
25206483
25572373
26348084
26368957
27446630
28636548
30815977
31084435
31324198
31323901
33431653
35194967
35792503
35792263
35792322
38106675
38882435
39526290
38880208
40455765
40466642
40694043
41015623
44646930
45263983
46514708
50104833
50025070
50195403
50169296
50244818
50244850
50710203
51019249
51607075
51914674
54132455
56738172
64328063
64270760
64926895
65564090
65814339
66167644
66166938
66317678
66421362
67848561
70354785
70783690
70923557
73355294
73374377
74168819
32162325
32276916
32340048
32347287
32342221
32577800
32565527
32561743
32565349
32561398
32565497
32732243
32824338
32922511
32928407
33028638
33087029
33059661
33027530
33124570
33123815
33178881
33207687
33184459
33206764
33526807
33527071
34204435
34205169
35151930
35144113
35143603
35738001
36574882
36836568
37197966
37196689
37536639
37521062
37536468
37521134
37641574
37831708
37832507
37897505
37897463
38847151
38847730
38955905
39164349
39200203
39216968
39418179
39418772
39947395
39944945
40799120
40791526
41927482
42913223
43530523
43533123
44337734
44337757
44293116
44954775
46259012
48091700
48094283
48093853
48094941
48224106
48224172
48300558
48299187
48437545
49386502
49384766
49387096
49386876
49387199
49386726
49442316
49623045
49606050
49622964
51031775
52924747
52927401
52924878
53716494
53662995
53666591
53665838
53666003
53716442
54742632
54924600
54887492
54924869
54924648
54924497
55828279
57532278
60050486
61475864
61688481
62124896
62564112
62569756
62568229
62563624
62496856
62564441
62563957
62563461
62563737
62737200
62737035
63189046
63189168
63679205
64168090
64937539
64937377
67202336
67888666
68211090
69350050
69352104
70527702
70524650
72309936
72395457
72651076
73010434
75485088
75486925
87996272
87993551
94760402
52287028
52286267
52322939
52290486
52210380
52215019
52473607
52453385
52463657
52381502
52473782
52365753
52372415
52518680
52581604
52602201
52612831
52800005
